SI.NO.,Prediction ,Scored.Probability ,Class
44706,0,0.999999523,0
44707,0,1,0
44708,0,0.99844414,0
44709,0,0.999311686,0
44710,0,1,0
44711,0,0.99494189,0
44712,0,0.997234643,0
44713,0,0.998256981,0
44714,0,0.954094291,0
44715,0,0.998359978,0
44716,0,0.998362958,0
44717,0,0.99754262,0
44718,0,0.998875916,0
44719,0,0.998406231,0
44720,0,0.836526871,0
44721,0,0.999599874,0
44722,0,0.999683857,0
44723,0,0.998894393,0
44724,0,0.99597317,0
44725,0,0.996956825,0
44726,0,0.99963367,0
44727,0,0.999654055,0
44728,0,0.999999881,0
44729,0,1,0
44730,0,0.992092788,0
44731,0,0.999389172,0
44732,0,0.999960661,0
44733,0,0.995556295,0
44734,0,0.981737018,0
44735,0,0.999995232,0
44736,0,0.999817789,0
44737,0,0.997635007,0
44738,0,0.998916268,0
44739,0,0.99831897,0
44740,0,0.986433506,0
44741,0,0.994714439,0
44742,0,0.999341905,0
44743,0,0.998273015,0
44744,0,0.992077529,0
44745,0,0.998563826,0
44746,0,0.690035939,0
44747,0,0.992227197,0
44748,0,0.999667645,0
44749,0,0.99998343,0
44750,0,0.999551713,0
44751,0,0.997425377,0
44752,0,0.997005522,0
44753,0,0.999315023,0
44754,0,0.999072075,0
44755,0,0.999224424,0
44756,0,0.985746026,0
44757,0,0.860592246,0
44758,0,1,0
44759,0,0.998572826,0
44760,0,0.995676219,0
44761,0,0.999964237,0
44762,0,0.999999881,0
44763,0,0.786757648,0
44764,0,0.997466564,0
44765,0,0.993223667,0
44766,0,1,0
44767,0,0.999982953,0
44768,0,0.999910355,0
44769,0,0.998459339,0
44770,0,0.996618211,0
44771,0,0.99964416,0
44772,0,0.920550823,0
44773,0,0.999915838,0
44774,0,0.999997854,0
44775,0,0.995328069,0
44776,0,0.998491883,0
44777,0,0.985346675,0
44778,0,0.995216846,0
44779,0,0.951561809,0
44780,0,0.999417424,0
44781,0,0.999892592,0
44782,0,0.999998808,0
44783,0,0.995989621,0
44784,0,0.999200881,0
44785,0,0.999999166,0
44786,0,0.99929297,0
44787,0,0.987265348,0
44788,0,0.998677433,0
44789,0,0.988484442,0
44790,0,0.997579515,0
44791,0,0.996717393,0
44792,0,0.99400723,0
44793,0,0.997101367,0
44794,0,0.999999642,0
44795,0,0.999924183,0
44796,0,1,0
44797,0,0.987388968,0
44798,0,0.998198926,0
44799,0,0.996626735,0
44800,0,0.999999881,0
44801,0,0.996901512,0
44802,0,1,0
44803,0,0.998422861,0
44804,0,0.997015119,0
44805,0,0.997574627,0
44806,0,0.999845505,0
44807,0,1,0
44808,0,0.999187768,0
44809,0,0.995511055,0
44810,0,1,0
44811,0,1,0
44812,0,1,0
44813,0,0.999588549,0
44814,0,0.997638106,0
44815,0,0.997903466,0
44816,0,0.999720633,0
44817,0,0.999999046,0
44818,0,0.985697031,0
44819,0,0.999991059,0
44820,0,0.99975723,0
44821,0,0.999233603,0
44822,0,0.996950448,0
44823,0,0.999991059,0
44824,0,0.999205172,0
44825,0,0.994172394,0
44826,0,0.996335626,0
44827,0,0.991308928,0
44828,0,0.91577369,0
44829,0,0.980088055,0
44830,0,0.998555839,0
44831,0,0.994812727,0
44832,0,0.998488426,0
44833,0,0.999674439,0
44834,0,0.999626517,0
44835,0,1,0
44836,0,0.991969407,0
44837,0,0.997012019,0
44838,0,0.994158745,0
44839,0,0.998574257,0
44840,0,0.999086738,0
44841,0,0.998333275,0
44842,0,0.98465234,0
44843,0,0.999905705,0
44844,0,0.999905467,0
44845,0,0.98048842,0
44846,0,0.999535799,0
44847,0,0.990078211,0
44848,0,0.997145116,0
44849,0,0.999302864,0
44850,0,0.974673212,0
44851,0,0.999857068,0
44852,0,0.999651909,0
44853,0,0.998822749,0
44854,0,0.997424006,0
44855,0,0.98570931,0
44856,0,0.999444664,0
44857,0,0.999704063,0
44858,0,0.895685196,0
44859,0,0.999983311,0
44860,0,0.999928832,0
44861,0,0.99902451,0
44862,0,0.993845522,0
44863,0,0.9963516,0
44864,0,0.996322155,0
44865,0,0.876355469,0
44866,0,0.971030474,0
44867,0,0.995547771,0
44868,0,0.998542428,0
44869,0,0.998427749,0
44870,0,0.999487996,0
44871,0,0.999744356,0
44872,0,0.980230629,0
44873,0,0.999357879,0
44874,0,0.998443544,0
44875,0,0.999574244,0
44876,0,0.965093613,0
44877,0,0.998587608,0
44878,0,0.997205555,0
44879,0,0.999999881,0
44880,0,0.99986589,0
44881,0,0.998427153,0
44882,0,0.998027384,0
44883,0,0.999849439,0
44884,0,0.995571315,0
44885,0,0.999075294,0
44886,0,0.992652535,0
44887,0,0.996470928,0
44888,0,0.997732282,0
44889,0,0.995887101,0
44890,0,0.997250617,0
44891,0,0.996040702,0
44892,0,0.99873358,0
44893,0,0.84249717,0
44894,0,0.998883545,0
44895,0,0.99919945,0
44896,0,0.995760977,0
44897,0,0.999999762,0
44898,0,0.995115519,0
44899,0,0.997030258,0
44900,0,1,0
44901,0,0.995860279,0
44902,0,0.99964571,0
44903,0,0.998249471,0
44904,0,0.999999166,0
44905,0,0.998479426,0
44906,0,0.999918938,0
44907,0,0.998027623,0
44908,0,0.884939492,0
44909,0,0.998287976,0
44910,0,0.994506299,0
44911,0,0.998290837,0
44912,0,0.998609424,0
44913,0,0.99731344,0
44914,0,0.998137355,0
44915,0,0.902927101,0
44916,0,0.999996662,0
44917,0,0.999979734,0
44918,0,0.996518493,0
44919,0,0.997013211,0
44920,0,0.999632716,0
44921,0,0.999900103,0
44922,0,0.989119649,0
44923,0,0.999972224,0
44924,0,0.997598588,0
44925,0,0.999991298,0
44926,0,0.999955416,0
44927,0,0.98817271,0
44928,0,0.999528527,0
44929,0,0.999304533,0
44930,0,0.996112764,0
44931,0,0.999646783,0
44932,0,0.999297619,0
44933,0,0.99508518,0
44934,0,0.997750223,0
44935,0,0.998628378,0
44936,0,0.999960661,0
44937,0,0.999263585,0
44938,0,0.998739064,0
44939,0,0.963888824,0
44940,0,0.994431555,0
44941,0,0.978755176,0
44942,0,0.999660254,0
44943,0,0.99869293,0
44944,0,0.999926567,0
44945,0,0.994808674,0
44946,0,0.999892712,0
44947,0,0.999762237,0
44948,0,0.997208297,0
44949,0,0.994562685,0
44950,0,0.991050005,0
44951,0,0.992658556,0
44952,0,0.999981523,0
44953,0,0.934162676,0
44954,0,0.99445045,0
44955,0,0.99691546,0
44956,0,0.999498844,0
44957,0,0.999999285,0
44958,0,0.999689102,0
44959,0,0.986519456,0
44960,0,0.998177886,0
44961,0,0.99935478,0
44962,0,0.999895692,0
44963,0,0.999071956,0
44964,0,0.999967217,0
44965,0,0.999513984,0
44966,0,0.999348581,0
44967,0,0.999450982,0
44968,0,0.99975723,0
44969,0,0.990142286,0
44970,0,0.993743837,0
44971,0,0.997258663,0
44972,0,0.997076154,0
44973,0,0.999838352,0
44974,0,0.997689366,0
44975,0,0.979882896,0
44976,0,0.99835819,0
44977,0,0.998817742,0
44978,0,0.998558462,0
44979,0,0.998957872,0
44980,0,0.99994123,0
44981,0,0.998099148,0
44982,0,0.993917286,0
44983,0,0.998434722,0
44984,0,0.999411464,0
44985,0,0.998038232,0
44986,0,0.994313955,0
44987,0,0.999999881,0
44988,0,0.999998569,0
44989,0,0.997052789,0
44990,0,0.99886924,0
44991,0,0.999621272,0
44992,0,0.986581206,0
44993,0,0.998785913,0
44994,0,0.982951224,0
44995,0,0.999991298,0
44996,0,0.999092698,0
44997,0,0.994838655,0
44998,0,0.990983486,0
44999,0,0.999565065,0
45000,0,0.999999881,0
45001,0,0.999161959,0
45002,0,0.994146228,0
45003,0,0.99586004,0
45004,0,0.924040318,0
45005,0,0.999974966,0
45006,0,0.999866605,0
45007,0,0.995503724,0
45008,0,0.871835828,0
45009,0,0.998596847,0
45010,0,0.999032736,0
45011,0,0.998171926,0
45012,0,0.999620438,0
45013,0,1,0
45014,0,0.865132153,0
45015,0,0.997943103,0
45016,0,0.999258578,0
45017,0,0.995943844,0
45018,0,0.998236775,0
45019,0,0.978558779,0
45020,0,0.997123539,0
45021,0,0.99488008,0
45022,0,0.997649133,0
45023,0,0.978920758,0
45024,0,0.99369818,0
45025,0,0.999007165,0
45026,0,0.999243975,0
45027,0,0.999999046,0
45028,0,0.999194562,0
45029,0,0.995935798,0
45030,0,0.998012543,0
45031,0,0.999999881,0
45032,0,0.999949217,0
45033,0,0.997965455,0
45034,0,0.998265803,0
45035,0,0.997361004,0
45036,0,0.997493625,0
45037,0,0.998681843,0
45038,0,0.999739826,0
45039,0,0.997980893,0
45040,0,0.99757129,0
45041,0,0.998363435,0
45042,0,0.998090327,0
45043,0,0.996181607,0
45044,0,0.998621225,0
45045,0,0.997603714,0
45046,0,0.999971747,0
45047,0,0.997196198,0
45048,0,0.999991655,0
45049,0,0.991597116,0
45050,0,0.994639933,0
45051,0,0.972495019,0
45052,0,0.999940991,0
45053,0,0.999961138,0
45054,0,0.999887824,0
45055,0,0.996277869,0
45056,0,0.884382367,0
45057,0,0.998291671,0
45058,0,0.999669671,0
45059,0,0.999596775,0
45060,0,0.996271133,0
45061,0,0.999999166,0
45062,0,0.999999404,0
45063,0,0.999997139,0
45064,0,0.991757333,0
45065,0,0.998470008,0
45066,0,0.999952555,0
45067,0,0.997309685,0
45068,0,0.997096658,0
45069,0,0.998592317,0
45070,0,0.99639374,0
45071,0,0.99810338,0
45072,0,0.999162436,0
45073,0,0.995826185,0
45074,0,0.998956561,0
45075,0,0.995839596,0
45076,0,0.999945641,0
45077,0,0.998398483,0
45078,0,0.999195874,0
45079,0,0.992262721,0
45080,0,0.993137121,0
45081,0,0.999837399,0
45082,0,0.999570191,0
45083,0,0.999938965,0
45084,0,0.999714792,0
45085,0,0.993710756,0
45086,0,0.996463239,0
45087,0,0.999197066,0
45088,0,0.987089574,0
45089,0,0.998455167,0
45090,0,0.994792044,0
45091,0,0.999102116,0
45092,0,0.999999523,0
45093,0,1,0
45094,0,0.999959707,0
45095,0,0.998548329,0
45096,0,0.998301744,0
45097,0,0.996352792,0
45098,0,0.999122083,0
45099,0,0.997622788,0
45100,0,0.99995923,0
45101,0,0.999999762,0
45102,0,0.996734262,0
45103,0,0.995673358,0
45104,0,0.999927998,0
45105,0,0.994143784,0
45106,0,0.998650968,0
45107,0,0.996463239,0
45108,0,0.998001158,0
45109,0,0.999999762,0
45110,0,0.998701334,0
45111,0,0.999083996,0
45112,0,0.998812914,0
45113,0,0.999793231,0
45114,0,0.999999285,0
45115,0,0.998341441,0
45116,0,1,0
45117,0,0.999999881,0
45118,0,0.991446853,0
45119,0,0.999789059,0
45120,0,0.989635766,0
45121,0,0.999980807,0
45122,0,0.999870181,0
45123,0,0.999760211,0
45124,0,0.999500632,0
45125,0,0.99892801,0
45126,1,0.476050586,0
45127,0,0.99440068,0
45128,0,0.979128957,0
45129,0,0.999999285,0
45130,0,0.992203832,0
45131,0,0.998239994,0
45132,0,0.999978423,0
45133,0,0.999997973,0
45134,0,0.996307015,0
45135,0,0.999695301,0
45136,0,0.999751747,0
45137,0,0.924689174,0
45138,0,0.9931885,0
45139,0,0.997860253,0
45140,0,0.999770463,0
45141,0,0.99999845,0
45142,0,0.998553336,0
45143,0,0.998427629,0
45144,0,0.997290492,0
45145,0,0.988622129,0
45146,0,0.998343706,0
45147,0,0.999541521,0
45148,0,0.995209038,0
45149,0,0.99830246,0
45150,0,0.955503702,0
45151,0,0.998982489,0
45152,0,0.992203474,0
45153,0,0.999797761,0
45154,0,0.997503698,0
45155,0,0.999504328,0
45156,0,0.99327445,0
45157,0,0.999985933,0
45158,0,0.985856652,0
45159,0,0.994262874,0
45160,0,0.785943449,0
45161,0,0.999987841,0
45162,0,0.998730004,0
45163,0,0.999998093,0
45164,0,0.996618986,0
45165,0,0.999999642,0
45166,0,0.999450862,0
45167,0,0.972732425,0
45168,0,0.999883175,0
45169,0,0.999403119,0
45170,0,0.999995947,0
45171,0,0.998492956,0
45172,0,0.996949613,0
45173,0,0.999934912,0
45174,0,0.999994397,0
45175,0,0.999987602,0
45176,0,0.999997497,0
45177,0,0.997537017,0
45178,0,0.999466479,0
45179,0,0.997169316,0
45180,0,0.999401927,0
45181,0,0.996142328,0
45182,0,0.983246505,0
45183,0,0.998662829,0
45184,0,0.996792257,0
45185,0,0.964793205,0
45186,0,0.999678493,0
45187,0,0.999992609,0
45188,0,0.999836445,0
45189,0,0.994165242,0
45190,0,0.998385906,0
45191,0,0.99999702,0
45192,0,0.997639775,0
45193,0,0.999572337,0
45194,0,0.996697068,0
45195,0,0.999862909,0
45196,0,0.997907162,0
45197,0,0.998483241,0
45198,0,0.999314308,0
45199,0,0.997061908,0
45200,0,0.999664187,0
45201,0,0.914855063,0
45202,0,0.9980281,0
45203,0,0.999999285,0
45204,0,0.996234596,0
45205,0,0.99992907,0
45206,0,0.999656439,0
45207,0,0.999999881,0
45208,0,0.997213304,0
45209,0,0.999996901,0
45210,0,0.991971493,0
45211,0,0.999617338,0
45212,0,0.999638677,0
45213,0,0.999996543,0
45214,0,0.997490644,0
45215,0,0.999629021,0
45216,0,0.999998689,0
45217,0,0.999478042,0
45218,0,0.992828429,0
45219,0,0.999997854,0
45220,0,0.999994874,0
45221,0,0.997730076,0
45222,0,0.999025822,0
45223,0,0.996948183,0
45224,0,0.985681653,0
45225,0,0.99524647,0
45226,0,0.999387145,0
45227,0,0.980143607,0
45228,0,0.998939931,0
45229,0,0.997959852,0
45230,0,0.994296491,0
45231,0,1,0
45232,0,0.997490883,0
45233,0,0.994778275,0
45234,0,0.995942056,0
45235,0,0.999041498,0
45236,0,0.997754157,0
45237,0,0.9583776,0
45238,0,0.996992826,0
45239,0,0.998913527,0
45240,0,0.998610258,0
45241,0,0.999267995,0
45242,0,0.999465168,0
45243,0,0.999814808,0
45244,0,0.99370265,0
45245,0,0.99513346,0
45246,0,0.997722089,0
45247,0,0.974792361,0
45248,0,0.987176239,0
45249,0,0.999526978,0
45250,0,0.999880314,0
45251,0,0.998185456,0
45252,0,0.999152422,0
45253,0,0.999595582,0
45254,0,0.998071015,0
45255,0,0.99968791,0
45256,0,0.999537349,0
45257,0,0.999999642,0
45258,0,0.998558462,0
45259,0,0.996396124,0
45260,0,0.99638617,0
45261,0,0.998699903,0
45262,0,0.998879254,0
45263,0,0.999645829,0
45264,0,0.998286426,0
45265,0,0.999357998,0
45266,0,0.997362196,0
45267,0,0.996431351,0
45268,0,0.999390483,0
45269,0,0.870197833,0
45270,0,0.998762488,0
45271,0,0.876216471,0
45272,0,0.997849345,0
45273,0,0.993286312,0
45274,0,0.999537349,0
45275,0,0.996497333,0
45276,0,1,0
45277,0,0.99957341,0
45278,0,0.990244269,0
45279,0,0.997102916,0
45280,0,0.980573356,0
45281,0,0.98995626,0
45282,0,0.999998927,0
45283,0,0.995509267,0
45284,0,0.997432649,0
45285,0,0.99891448,0
45286,0,0.999295473,0
45287,0,0.998555958,0
45288,0,0.997767687,0
45289,0,0.996302128,0
45290,0,0.995349228,0
45291,0,0.994459391,0
45292,0,0.999496937,0
45293,0,0.999525547,0
45294,0,0.996211648,0
45295,0,0.997906327,0
45296,0,0.997363508,0
45297,0,0.865310729,0
45298,0,0.986385763,0
45299,0,0.999787033,0
45300,0,0.998839438,0
45301,0,0.996013999,0
45302,0,0.997005999,0
45303,0,0.999890208,0
45304,0,0.999344647,0
45305,0,0.997203231,0
45306,0,0.99948442,0
45307,0,0.954728007,0
45308,0,1,0
45309,0,0.999206245,0
45310,0,0.998482406,0
45311,0,0.999480069,0
45312,0,0.999482632,0
45313,0,0.999990225,0
45314,0,0.999999642,0
45315,0,0.987585902,0
45316,0,0.995446205,0
45317,0,0.989761293,0
45318,0,0.999728739,0
45319,0,0.996388674,0
45320,0,0.999849677,0
45321,0,0.992624342,0
45322,0,0.994869947,0
45323,0,0.998613477,0
45324,0,0.999929309,0
45325,0,0.999998569,0
45326,0,0.999993324,0
45327,0,0.994996548,0
45328,0,0.998718143,0
45329,0,0.997773349,0
45330,0,0.998759985,0
45331,0,0.998764515,0
45332,0,0.998798251,0
45333,0,0.999501586,0
45334,0,0.998368561,0
45335,0,0.998841465,0
45336,0,0.998311996,0
45337,0,0.99931109,0
45338,0,0.997447968,0
45339,0,0.999999881,0
45340,0,0.967809975,0
45341,0,0.998571992,0
45342,0,0.995135128,0
45343,0,0.99640286,0
45344,0,0.997991085,0
45345,0,0.997830927,0
45346,0,0.999447882,0
45347,0,0.999997854,0
45348,0,0.998347521,0
45349,0,0.998650134,0
45350,0,0.999989748,0
45351,0,0.99996829,0
45352,0,0.999929309,0
45353,0,0.998627305,0
45354,0,0.997110486,0
45355,0,0.99660337,0
45356,0,0.997200012,0
45357,0,0.999593079,0
45358,0,0.994411886,0
45359,0,0.980078697,0
45360,0,0.995871365,0
45361,0,0.999121726,0
45362,0,0.992046595,0
45363,0,0.999418974,0
45364,0,0.995934725,0
45365,0,0.9998914,0
45366,0,0.99883455,0
45367,0,0.999498606,0
45368,0,0.988434315,0
45369,0,0.99982208,0
45370,0,0.998590052,0
45371,0,0.998863459,0
45372,0,0.996121824,0
45373,0,0.999647617,0
45374,0,0.999757946,0
45375,0,0.995214224,0
45376,0,0.995947659,0
45377,0,0.999264419,0
45378,0,0.992185295,0
45379,0,0.999308348,0
45380,0,0.999935865,0
45381,0,0.999281228,0
45382,0,1,0
45383,0,0.997119904,0
45384,0,0.999570787,0
45385,0,0.994559705,0
45386,0,0.975183249,0
45387,0,0.993670046,0
45388,0,1,0
45389,0,0.994004428,0
45390,0,0.999995947,0
45391,0,0.999911189,0
45392,0,0.999486327,0
45393,0,0.999442875,0
45394,0,1,0
45395,0,0.998542786,0
45396,0,0.99666661,0
45397,0,0.999257386,0
45398,0,0.999821961,0
45399,0,0.999810755,0
45400,0,0.999999404,0
45401,0,0.999998212,0
45402,0,0.994935751,0
45403,0,0.999999166,0
45404,0,0.998975277,0
45405,0,0.998314977,0
45406,0,0.998640239,0
45407,0,0.998915195,0
45408,0,0.999991655,0
45409,0,0.991893947,0
45410,0,0.999483585,0
45411,0,0.996182024,0
45412,0,0.999492884,0
45413,0,0.99998498,0
45414,0,0.992961466,0
45415,0,0.999999285,0
45416,0,0.993551373,0
45417,0,0.99998641,0
45418,0,0.998416066,0
45419,0,0.989979267,0
45420,0,0.999836087,0
45421,0,0.996576607,0
45422,0,0.999586523,0
45423,0,0.999997854,0
45424,0,0.998285711,0
45425,0,0.997901201,0
45426,0,0.999405861,0
45427,0,0.999350965,0
45428,0,0.996558249,0
45429,0,0.996767759,0
45430,0,0.99840194,0
45431,0,0.998581529,0
45432,0,0.99966383,0
45433,0,0.997805417,0
45434,0,0.995318711,0
45435,0,0.998391449,0
45436,0,0.999995947,0
45437,0,0.999860644,0
45438,0,0.988907516,0
45439,0,0.998405397,0
45440,0,0.993694127,0
45441,0,0.994094431,0
45442,0,0.994684637,0
45443,0,0.99956423,0
45444,0,0.999952912,0
45445,0,0.998932064,0
45446,0,0.99888593,0
45447,0,0.998557508,0
45448,0,0.980479956,0
45449,0,0.998642385,0
45450,0,1,0
45451,0,0.999951124,0
45452,0,0.998380899,0
45453,0,0.996507823,0
45454,0,0.996599734,0
45455,0,0.993139923,0
45456,0,0.999988675,0
45457,0,0.998343349,0
45458,0,0.997333288,0
45459,0,0.988515317,0
45460,0,0.999998808,0
45461,0,0.998146415,0
45462,0,0.999405742,0
45463,0,0.998478591,0
45464,0,0.999713719,0
45465,0,0.999897718,0
45466,0,0.985197186,0
45467,0,0.999991536,0
45468,0,0.997037053,0
45469,0,0.996066749,0
45470,0,0.99761188,0
45471,0,0.999957085,0
45472,0,0.997542024,0
45473,0,0.984694183,0
45474,0,0.999999762,0
45475,0,0.998766422,0
45476,0,0.999089956,0
45477,0,0.991755962,0
45478,0,0.995103717,0
45479,0,0.999999642,0
45480,0,0.995057344,0
45481,0,0.999963164,0
45482,0,0.996233523,0
45483,0,0.999686599,0
45484,0,0.998947561,0
45485,0,0.999480903,0
45486,0,0.997993112,0
45487,0,0.995840371,0
45488,0,0.999559581,0
45489,0,0.99992311,0
45490,0,0.999993086,0
45491,0,0.992812097,0
45492,0,0.99999702,0
45493,0,0.999999046,0
45494,0,0.999306798,0
45495,0,0.999834657,0
45496,0,0.999638438,0
45497,0,0.989061594,0
45498,0,0.999430358,0
45499,0,0.999983311,0
45500,0,0.990017235,0
45501,0,0.995078802,0
45502,0,0.999262512,0
45503,0,0.994112432,0
45504,0,0.996432185,0
45505,0,0.998746753,0
45506,0,0.999678016,0
45507,0,0.817052841,0
45508,0,0.998580575,0
45509,0,0.995786011,0
45510,0,0.988523781,0
45511,0,0.998402297,0
45512,0,0.999979615,0
45513,0,0.996943891,0
45514,0,0.990688562,0
45515,0,0.999999523,0
45516,0,0.999985337,0
45517,0,0.982932568,0
45518,0,0.999996066,0
45519,0,0.999378204,0
45520,0,0.999999762,0
45521,0,0.994905472,0
45522,0,0.998085737,0
45523,0,0.996454477,0
45524,0,0.999858975,0
45525,0,0.996324718,0
45526,0,0.963118851,0
45527,0,0.997114062,0
45528,0,0.999012351,0
45529,0,0.998453975,0
45530,0,0.987192631,0
45531,0,0.98955673,0
45532,0,0.999999762,0
45533,0,0.99998045,0
45534,0,0.997625649,0
45535,0,0.998957515,0
45536,0,1,0
45537,0,0.997758627,0
45538,0,0.998623371,0
45539,0,0.999114215,0
45540,0,0.997598112,0
45541,0,0.999998808,0
45542,0,0.999101996,0
45543,0,0.998834312,0
45544,0,1,0
45545,0,0.998065531,0
45546,0,0.993239164,0
45547,0,0.999458134,0
45548,0,0.998866558,0
45549,0,0.999999881,0
45550,0,0.998833835,0
45551,0,0.99335736,0
45552,0,0.975423276,0
45553,0,0.999954462,0
45554,0,0.999999046,0
45555,0,0.998411655,0
45556,0,0.999232769,0
45557,0,0.999763429,0
45558,0,0.997569025,0
45559,0,0.999999881,0
45560,0,0.999807298,0
45561,0,0.994616091,0
45562,0,0.999274313,0
45563,0,0.998779714,0
45564,0,0.998390555,0
45565,0,0.98675251,0
45566,0,0.834593773,0
45567,0,0.865508616,0
45568,0,0.999686241,0
45569,0,0.867441356,0
45570,0,0.993808687,0
45571,0,0.995923638,0
45572,0,0.977674425,0
45573,0,0.999997735,0
45574,0,0.924247503,0
45575,0,0.998655677,0
45576,0,0.999948382,0
45577,0,0.999760807,0
45578,0,0.999868155,0
45579,0,0.999996066,0
45580,0,0.998463392,0
45581,0,0.979723454,0
45582,0,0.990974605,0
45583,0,0.995224953,0
45584,0,0.999849439,0
45585,0,0.999077439,0
45586,0,0.999889016,0
45587,0,0.999999881,0
45588,0,0.999838114,0
45589,0,0.998273611,0
45590,0,0.998613954,0
45591,0,0.995970607,0
45592,0,0.997111917,0
45593,0,0.999999762,0
45594,0,0.759992659,0
45595,0,0.998351097,0
45596,0,0.999996185,0
45597,0,0.999976873,0
45598,0,0.999995589,0
45599,0,0.995819211,0
45600,0,0.999993324,0
45601,0,0.99854064,0
45602,0,0.997402608,0
45603,0,0.995890081,0
45604,0,0.999660611,0
45605,0,0.999944925,0
45606,0,0.998013854,0
45607,0,0.999451935,0
45608,0,1,0
45609,0,0.995925546,0
45610,0,0.997588158,0
45611,0,0.999068201,0
